# energy_eV sigma_m2
1.70380000e+01 6.52110064e-21
1.70400000e+01 6.52325951e-21
1.70420000e+01 6.52541906e-21
1.70440000e+01 6.52757898e-21
1.70490000e+01 6.53294773e-21
1.70500000e+01 6.53401663e-21
1.70510000e+01 6.53508552e-21
1.70530000e+01 6.53722007e-21
1.70570000e+01 6.54149064e-21
1.70590000e+01 6.54360564e-21
1.70600000e+01 6.54466289e-21
1.70610000e+01 6.54571806e-21
1.70630000e+01 6.54782911e-21
1.70650000e+01 6.54993911e-21
1.70660000e+01 6.55098956e-21
1.70690000e+01 6.55414011e-21
1.70700000e+01 6.55518901e-21
1.70710000e+01 6.55623806e-21
1.70730000e+01 6.55833634e-21
1.70740000e+01 6.55938547e-21
1.70770000e+01 6.56253428e-21
1.70780000e+01 6.56358431e-21
1.70800000e+01 6.56568415e-21
1.70810000e+01 6.56673429e-21
1.70820000e+01 6.56778336e-21
1.70830000e+01 6.56883251e-21
1.70840000e+01 6.56988191e-21
1.70860000e+01 6.57197935e-21
1.70870000e+01 6.57302840e-21
1.70890000e+01 6.57512627e-21
1.70950000e+01 6.58142544e-21
1.70960000e+01 6.58247563e-21
1.70970000e+01 6.58352576e-21
1.71000000e+01 6.58667536e-21
1.71010000e+01 6.58772581e-21
1.71030000e+01 6.58982721e-21
1.71070000e+01 6.59403132e-21
1.71110000e+01 6.59823779e-21
1.71130000e+01 6.60034288e-21
1.71150000e+01 6.60244817e-21
1.71160000e+01 6.60350078e-21
1.71170000e+01 6.60455303e-21
1.71180000e+01 6.60560551e-21
1.71190000e+01 6.60665784e-21
1.71210000e+01 6.60876320e-21
1.71260000e+01 6.61403077e-21
1.71270000e+01 6.61508500e-21
1.71300000e+01 6.61824900e-21
1.71310000e+01 6.61930404e-21
1.71340000e+01 6.62246897e-21
1.71360000e+01 6.62457852e-21
1.71380000e+01 6.62668720e-21
1.71400000e+01 6.62879677e-21
1.71420000e+01 6.63090598e-21
1.71440000e+01 6.63301599e-21
1.71460000e+01 6.63512646e-21
1.71470000e+01 6.63618181e-21
1.71480000e+01 6.63723736e-21
1.71490000e+01 6.63829282e-21
1.71500000e+01 6.63934818e-21
1.71510000e+01 6.64040285e-21
1.71540000e+01 6.64356599e-21
1.71550000e+01 6.64462047e-21
1.71570000e+01 6.64672851e-21
1.71580000e+01 6.64778107e-21
1.71650000e+01 6.65515281e-21
1.71680000e+01 6.65831495e-21
1.71690000e+01 6.65936935e-21
1.71710000e+01 6.66147851e-21
1.71720000e+01 6.66253323e-21
1.71740000e+01 6.66464356e-21
1.71750000e+01 6.66569524e-21
1.71780000e+01 6.66885168e-21
1.71800000e+01 6.67095706e-21
1.71810000e+01 6.67201005e-21
1.71840000e+01 6.67516957e-21
1.71850000e+01 6.67622313e-21
1.71890000e+01 6.68043843e-21
1.71910000e+01 6.68254756e-21
1.71920000e+01 6.68360246e-21
1.71930000e+01 6.68465734e-21
1.71950000e+01 6.68676742e-21
1.71980000e+01 6.68993459e-21
1.72000000e+01 6.69204712e-21
1.72010000e+01 6.69310343e-21
1.72030000e+01 6.69521592e-21
1.72040000e+01 6.69627121e-21
1.72060000e+01 6.69838200e-21
1.72090000e+01 6.70154864e-21
1.72100000e+01 6.70260452e-21
1.72110000e+01 6.70366025e-21
1.72120000e+01 6.70471595e-21
1.72150000e+01 6.70788274e-21
1.72170000e+01 6.70999503e-21
1.72180000e+01 6.71105047e-21
1.72200000e+01 6.71316204e-21
1.72220000e+01 6.71527435e-21
1.72230000e+01 6.71633086e-21
1.72250000e+01 6.71844417e-21
1.72260000e+01 6.71950117e-21
1.72270000e+01 6.72055840e-21
1.72310000e+01 6.72478965e-21
1.72330000e+01 6.72690634e-21
1.72340000e+01 6.72796492e-21
1.72360000e+01 6.73008155e-21
1.72390000e+01 6.73325791e-21
1.72400000e+01 6.73431715e-21
1.72410000e+01 6.73537644e-21
1.72420000e+01 6.73643572e-21
1.72430000e+01 6.73749500e-21
1.72440000e+01 6.73855341e-21
1.72450000e+01 6.73961199e-21
1.72460000e+01 6.74066981e-21
1.72530000e+01 6.74807415e-21
1.72560000e+01 6.75124919e-21
1.72580000e+01 6.75336571e-21
1.72590000e+01 6.75442411e-21
1.72610000e+01 6.75654135e-21
1.72630000e+01 6.75865970e-21
1.72640000e+01 6.75971912e-21
1.72660000e+01 6.76183797e-21
1.72670000e+01 6.76289709e-21
1.72680000e+01 6.76395597e-21
1.72740000e+01 6.77031406e-21
1.72760000e+01 6.77243379e-21
1.72770000e+01 6.77349399e-21
1.72790000e+01 6.77561506e-21
1.72800000e+01 6.77667590e-21
1.72830000e+01 6.77986045e-21
1.72840000e+01 6.78092205e-21
1.72850000e+01 6.78198369e-21
1.72860000e+01 6.78304322e-21
1.72900000e+01 6.78728236e-21
1.72910000e+01 6.78834160e-21
1.72920000e+01 6.78940074e-21
1.72940000e+01 6.79151970e-21
1.72960000e+01 6.79363654e-21
1.72990000e+01 6.79681257e-21
1.73000000e+01 6.79787169e-21
1.73050000e+01 6.80317052e-21
1.73070000e+01 6.80529129e-21
1.73110000e+01 6.80953316e-21
1.73120000e+01 6.81059334e-21
1.73140000e+01 6.81271314e-21
1.73150000e+01 6.81377305e-21
1.73160000e+01 6.81483298e-21
1.73190000e+01 6.81801220e-21
1.73240000e+01 6.82331407e-21
1.73260000e+01 6.82543611e-21
1.73280000e+01 6.82755759e-21
1.73290000e+01 6.82861866e-21
1.73300000e+01 6.82967985e-21
1.73340000e+01 6.83392460e-21
1.73350000e+01 6.83498614e-21
1.73360000e+01 6.83604799e-21
1.73380000e+01 6.83817015e-21
1.73400000e+01 6.84029308e-21
1.73420000e+01 6.84241714e-21
1.73430000e+01 6.84347925e-21
1.73460000e+01 6.84666600e-21
1.73480000e+01 6.84879015e-21
1.73530000e+01 6.85410598e-21
1.73540000e+01 6.85516928e-21
1.73550000e+01 6.85623120e-21
1.73560000e+01 6.85729344e-21
1.73570000e+01 6.85835567e-21
1.73620000e+01 6.86366930e-21
1.73630000e+01 6.86473268e-21
1.73650000e+01 6.86686010e-21
1.73670000e+01 6.86898821e-21
1.73710000e+01 6.87324662e-21
1.73720000e+01 6.87431165e-21
1.73760000e+01 6.87857251e-21
1.73780000e+01 6.88070394e-21
1.73800000e+01 6.88283515e-21
1.73810000e+01 6.88390108e-21
1.73830000e+01 6.88603361e-21
1.73860000e+01 6.88923300e-21
1.73870000e+01 6.89029980e-21
1.73940000e+01 6.89777251e-21
1.73950000e+01 6.89884070e-21
1.73960000e+01 6.89990920e-21
1.73970000e+01 6.90097761e-21
1.73980000e+01 6.90204241e-21
1.74010000e+01 6.90523824e-21
1.74030000e+01 6.90736948e-21
1.74060000e+01 6.91056731e-21
1.74070000e+01 6.91163363e-21
1.74080000e+01 6.91270012e-21
1.74100000e+01 6.91483330e-21
1.74120000e+01 6.91696724e-21
1.74150000e+01 6.92016924e-21
1.74160000e+01 6.92123584e-21
1.74190000e+01 6.92443701e-21
1.74200000e+01 6.92550379e-21
1.74220000e+01 6.92763778e-21
1.74240000e+01 6.92977186e-21
1.74250000e+01 6.93083953e-21
1.74260000e+01 6.93190654e-21
1.74270000e+01 6.93297336e-21
1.74290000e+01 6.93510788e-21
1.74300000e+01 6.93617528e-21
1.74310000e+01 6.93724120e-21
1.74330000e+01 6.93937286e-21
1.74340000e+01 6.94043902e-21
1.74350000e+01 6.94150400e-21
1.74370000e+01 6.94363441e-21
1.74390000e+01 6.94576524e-21
1.74410000e+01 6.94789651e-21
1.74470000e+01 6.95429170e-21
1.74480000e+01 6.95535823e-21
1.74600000e+01 6.96816351e-21
1.74630000e+01 6.97136811e-21
1.74660000e+01 6.97457094e-21
1.74680000e+01 6.97670676e-21
1.74710000e+01 6.97991209e-21
1.74720000e+01 6.98098067e-21
1.74740000e+01 6.98311865e-21
1.74770000e+01 6.98632478e-21
1.74780000e+01 6.98739392e-21
1.74790000e+01 6.98846158e-21
1.74800000e+01 6.98952948e-21
1.74820000e+01 6.99166583e-21
1.74840000e+01 6.99380178e-21
1.74860000e+01 6.99593865e-21
1.74890000e+01 6.99914532e-21
1.74910000e+01 7.00128351e-21
1.74920000e+01 7.00235290e-21
1.74930000e+01 7.00342133e-21
1.74960000e+01 7.00662429e-21
1.74970000e+01 7.00769231e-21
1.75000000e+01 7.01089500e-21
1.75020000e+01 7.01303023e-21
1.75060000e+01 7.01730268e-21
1.75070000e+01 7.01837103e-21
1.75090000e+01 7.02050835e-21
1.75110000e+01 7.02264712e-21
1.75150000e+01 7.02690459e-21
1.75210000e+01 7.03329788e-21
1.75230000e+01 7.03543012e-21
1.75260000e+01 7.03863019e-21
1.75270000e+01 7.03969726e-21
1.75280000e+01 7.04076344e-21
1.75300000e+01 7.04289641e-21
1.75310000e+01 7.04396260e-21
1.75320000e+01 7.04502872e-21
1.75360000e+01 7.04929507e-21
1.75400000e+01 7.05356421e-21
1.75410000e+01 7.05463192e-21
1.75420000e+01 7.05569984e-21
1.75440000e+01 7.05783514e-21
1.75470000e+01 7.06103965e-21
1.75500000e+01 7.06424594e-21
1.75540000e+01 7.06851968e-21
1.75550000e+01 7.06958826e-21
1.75560000e+01 7.07065698e-21
1.75570000e+01 7.07172593e-21
1.75610000e+01 7.07600377e-21
1.75630000e+01 7.07814400e-21
1.75690000e+01 7.08456844e-21
1.75700000e+01 7.08563922e-21
1.75740000e+01 7.08992096e-21
1.75760000e+01 7.09206128e-21
1.75770000e+01 7.09313150e-21
1.75810000e+01 7.09741047e-21
1.75830000e+01 7.09955111e-21
1.75840000e+01 7.10062149e-21
1.75850000e+01 7.10169182e-21
1.75860000e+01 7.10276229e-21
1.75870000e+01 7.10383290e-21
1.75920000e+01 7.10919056e-21
1.75930000e+01 7.11026263e-21
1.75940000e+01 7.11133461e-21
1.75950000e+01 7.11240643e-21
1.75960000e+01 7.11347828e-21
1.75980000e+01 7.11562274e-21
1.76000000e+01 7.11776728e-21
1.76020000e+01 7.11991263e-21
1.76030000e+01 7.12098551e-21
1.76050000e+01 7.12313088e-21
1.76100000e+01 7.12849787e-21
1.76110000e+01 7.12957164e-21
1.76120000e+01 7.13064530e-21
1.76220000e+01 7.14138755e-21
1.76240000e+01 7.14353589e-21
1.76280000e+01 7.14783500e-21
1.76300000e+01 7.14998035e-21
1.76340000e+01 7.15427418e-21
1.76350000e+01 7.15534780e-21
1.76380000e+01 7.15856963e-21
1.76390000e+01 7.15964266e-21
1.76410000e+01 7.16178779e-21
1.76430000e+01 7.16393201e-21
1.76440000e+01 7.16500441e-21
1.76460000e+01 7.16714697e-21
1.76500000e+01 7.17143166e-21
1.76520000e+01 7.17357516e-21
1.76530000e+01 7.17464707e-21
1.76560000e+01 7.17786221e-21
1.76570000e+01 7.17893426e-21
1.76580000e+01 7.18000590e-21
1.76590000e+01 7.18107757e-21
1.76610000e+01 7.18322151e-21
1.76630000e+01 7.18536545e-21
1.76640000e+01 7.18643809e-21
1.76660000e+01 7.18858413e-21
1.76670000e+01 7.18965705e-21
1.76700000e+01 7.19287667e-21
1.76710000e+01 7.19395010e-21
1.76740000e+01 7.19717134e-21
1.76780000e+01 7.20146890e-21
1.76800000e+01 7.20361845e-21
1.76920000e+01 7.21651470e-21
1.76940000e+01 7.21866685e-21
1.76990000e+01 7.22405013e-21
1.77010000e+01 7.22620278e-21
1.77050000e+01 7.23051051e-21
1.77060000e+01 7.23158750e-21
1.77070000e+01 7.23266471e-21
1.77090000e+01 7.23481978e-21
1.77100000e+01 7.23589754e-21
1.77110000e+01 7.23697549e-21
1.77140000e+01 7.24021120e-21
1.77160000e+01 7.24236914e-21
1.77170000e+01 7.24344842e-21
1.77180000e+01 7.24452698e-21
1.77190000e+01 7.24560520e-21
1.77200000e+01 7.24668334e-21
1.77240000e+01 7.25099470e-21
1.77270000e+01 7.25422661e-21
1.77280000e+01 7.25530441e-21
1.77290000e+01 7.25638172e-21
1.77330000e+01 7.26069253e-21
1.77340000e+01 7.26177038e-21
1.77350000e+01 7.26284845e-21
1.77370000e+01 7.26500501e-21
1.77410000e+01 7.26931925e-21
1.77430000e+01 7.27147707e-21
1.77450000e+01 7.27363581e-21
1.77460000e+01 7.27471543e-21
1.77480000e+01 7.27686407e-21
1.77500000e+01 7.27901326e-21
1.77590000e+01 7.28869381e-21
1.77610000e+01 7.29084722e-21
1.77620000e+01 7.29192414e-21
1.77680000e+01 7.29839251e-21
1.77700000e+01 7.30055021e-21
1.77720000e+01 7.30270868e-21
1.77740000e+01 7.30486712e-21
1.77750000e+01 7.30594654e-21
1.77760000e+01 7.30702554e-21
1.77790000e+01 7.31026153e-21
1.77820000e+01 7.31349742e-21
1.77840000e+01 7.31565523e-21
1.77850000e+01 7.31673424e-21
1.77860000e+01 7.31781257e-21
1.77930000e+01 7.32535389e-21
1.77950000e+01 7.32750991e-21
1.77970000e+01 7.32966588e-21
1.78000000e+01 7.33289672e-21
1.78010000e+01 7.33397372e-21
1.78020000e+01 7.33505081e-21
1.78040000e+01 7.33720524e-21
1.78050000e+01 7.33828207e-21
1.78070000e+01 7.34043622e-21
1.78100000e+01 7.34366813e-21
1.78120000e+01 7.34582247e-21
1.78160000e+01 7.35013319e-21
1.78180000e+01 7.35228885e-21
1.78190000e+01 7.35336697e-21
1.78220000e+01 7.35659705e-21
1.78260000e+01 7.36090555e-21
1.78270000e+01 7.36198301e-21
1.78280000e+01 7.36306039e-21
1.78290000e+01 7.36413786e-21
1.78310000e+01 7.36629032e-21
1.78320000e+01 7.36736675e-21
1.78330000e+01 7.36844336e-21
1.78340000e+01 7.36951993e-21
1.78360000e+01 7.37167364e-21
1.78380000e+01 7.37382812e-21
1.78400000e+01 7.37598313e-21
1.78410000e+01 7.37706051e-21
1.78420000e+01 7.37813732e-21
1.78470000e+01 7.38352373e-21
1.78500000e+01 7.38675724e-21
1.78550000e+01 7.39214939e-21
1.78650000e+01 7.40294760e-21
1.78670000e+01 7.40510970e-21
1.78680000e+01 7.40619013e-21
1.78740000e+01 7.41267558e-21
1.78750000e+01 7.41375663e-21
1.78770000e+01 7.41591663e-21
1.78790000e+01 7.41807710e-21
1.78820000e+01 7.42131924e-21
1.78840000e+01 7.42348117e-21
1.78850000e+01 7.42456172e-21
1.78860000e+01 7.42564173e-21
1.78870000e+01 7.42672103e-21
1.78880000e+01 7.42780040e-21
1.78920000e+01 7.43211976e-21
1.78930000e+01 7.43320008e-21
1.78940000e+01 7.43428017e-21
1.78960000e+01 7.43644086e-21
1.78970000e+01 7.43752007e-21
1.78980000e+01 7.43859940e-21
1.79010000e+01 7.44183781e-21
1.79020000e+01 7.44291706e-21
1.79040000e+01 7.44507600e-21
1.79050000e+01 7.44615535e-21
1.79060000e+01 7.44723431e-21
1.79090000e+01 7.45046866e-21
1.79100000e+01 7.45154644e-21
1.79110000e+01 7.45262431e-21
1.79130000e+01 7.45478075e-21
1.79150000e+01 7.45693631e-21
1.79160000e+01 7.45801431e-21
1.79170000e+01 7.45908945e-21
1.79250000e+01 7.46769585e-21
1.79330000e+01 7.47630782e-21
1.79340000e+01 7.47738033e-21
1.79350000e+01 7.47844686e-21
1.79400000e+01 7.48378131e-21
1.79460000e+01 7.49018873e-21
1.79490000e+01 7.49337985e-21
1.79510000e+01 7.49550817e-21
1.79520000e+01 7.49657056e-21
1.79550000e+01 7.49975352e-21
1.79600000e+01 7.50505730e-21
1.79610000e+01 7.50611860e-21
1.79620000e+01 7.50714674e-21
1.79630000e+01 7.50816375e-21
1.79640000e+01 7.50918055e-21
1.79660000e+01 7.51121463e-21
1.79670000e+01 7.51222039e-21
1.79680000e+01 7.51322522e-21
1.79690000e+01 7.51422922e-21
1.79700000e+01 7.51523328e-21
1.79730000e+01 7.51824544e-21
1.79740000e+01 7.51922089e-21
1.79770000e+01 7.52211662e-21
1.79800000e+01 7.52501383e-21
1.79850000e+01 7.52984402e-21
1.79870000e+01 7.53177697e-21
1.79880000e+01 7.53274360e-21
1.79890000e+01 7.53371017e-21
1.79930000e+01 7.53744918e-21
1.79940000e+01 7.53837501e-21
1.79960000e+01 7.54021904e-21
1.79970000e+01 7.54113362e-21
1.79980000e+01 7.54204781e-21
1.80030000e+01 7.54650271e-21
1.80040000e+01 7.54738911e-21
1.80070000e+01 7.55000931e-21
1.80090000e+01 7.55173348e-21
1.80100000e+01 7.55258790e-21
1.80120000e+01 7.55429654e-21
1.80170000e+01 7.55857073e-21
1.80180000e+01 7.55941115e-21
1.80220000e+01 7.56277416e-21
1.80230000e+01 7.56359655e-21
1.80260000e+01 7.56605960e-21
1.80280000e+01 7.56770221e-21
1.80310000e+01 7.57013723e-21
1.80320000e+01 7.57094916e-21
1.80360000e+01 7.57419694e-21
1.80370000e+01 7.57500811e-21
1.80380000e+01 7.57581946e-21
1.80410000e+01 7.57822794e-21
1.80460000e+01 7.58224436e-21
1.80480000e+01 7.58384270e-21
1.80490000e+01 7.58463815e-21
1.80500000e+01 7.58542300e-21
1.80510000e+01 7.58620720e-21
1.80520000e+01 7.58698682e-21
1.80540000e+01 7.58854563e-21
1.80550000e+01 7.58932494e-21
1.80610000e+01 7.59399966e-21
1.80660000e+01 7.59783710e-21
1.80680000e+01 7.59937305e-21
1.80690000e+01 7.60014017e-21
1.80720000e+01 7.60244185e-21
1.80730000e+01 7.60320904e-21
1.80750000e+01 7.60474306e-21
1.80810000e+01 7.60932417e-21
1.80820000e+01 7.61008800e-21
1.80830000e+01 7.61085181e-21
1.80880000e+01 7.61467064e-21
1.80890000e+01 7.61543481e-21
1.80900000e+01 7.61619875e-21
1.80930000e+01 7.61845508e-21
1.80940000e+01 7.61920747e-21
1.80990000e+01 7.62296466e-21
1.81020000e+01 7.62521953e-21
1.81030000e+01 7.62597112e-21
1.81040000e+01 7.62672186e-21
1.81120000e+01 7.63273361e-21
1.81140000e+01 7.63423808e-21
1.81180000e+01 7.63723307e-21
1.81210000e+01 7.63947642e-21
1.81230000e+01 7.64097279e-21
1.81250000e+01 7.64246937e-21
1.81270000e+01 7.64396538e-21
1.81310000e+01 7.64695212e-21
1.81320000e+01 7.64769914e-21
1.81330000e+01 7.64844639e-21
1.81340000e+01 7.64919378e-21
1.81360000e+01 7.65068882e-21
1.81370000e+01 7.65143550e-21
1.81380000e+01 7.65218239e-21
1.81390000e+01 7.65292940e-21
1.81400000e+01 7.65367654e-21
1.81430000e+01 7.65591877e-21
1.81440000e+01 7.65666628e-21
1.81460000e+01 7.65816101e-21
1.81490000e+01 7.66040381e-21
1.81510000e+01 7.66189973e-21
1.81530000e+01 7.66339644e-21
1.81540000e+01 7.66414489e-21
1.81600000e+01 7.66863699e-21
1.81660000e+01 7.67313255e-21
1.81670000e+01 7.67388167e-21
1.81680000e+01 7.67463057e-21
1.81690000e+01 7.67537956e-21
1.81710000e+01 7.67687786e-21
1.81790000e+01 7.68287387e-21
1.81840000e+01 7.68662626e-21
1.81880000e+01 7.68963060e-21
1.81950000e+01 7.69488963e-21
1.81970000e+01 7.69639275e-21
1.81980000e+01 7.69714422e-21
1.81990000e+01 7.69789591e-21
1.82010000e+01 7.69939837e-21
1.82020000e+01 7.70014925e-21
1.82030000e+01 7.70089948e-21
1.82040000e+01 7.70164985e-21
1.82050000e+01 7.70240033e-21
1.82060000e+01 7.70315051e-21
1.82070000e+01 7.70390081e-21
1.82120000e+01 7.70765519e-21
1.82150000e+01 7.70990911e-21
1.82170000e+01 7.71141203e-21
1.82190000e+01 7.71291563e-21
1.82200000e+01 7.71366746e-21
1.82210000e+01 7.71441920e-21
1.82220000e+01 7.71517106e-21
1.82230000e+01 7.71592287e-21
1.82240000e+01 7.71667411e-21
1.82260000e+01 7.71817575e-21
1.82270000e+01 7.71892682e-21
1.82360000e+01 7.72569326e-21
1.82380000e+01 7.72719724e-21
1.82390000e+01 7.72794928e-21
1.82400000e+01 7.72870143e-21
1.82410000e+01 7.72945314e-21
1.82420000e+01 7.73020286e-21
1.82480000e+01 7.73470206e-21
1.82490000e+01 7.73545201e-21
1.82500000e+01 7.73620038e-21
1.82530000e+01 7.73844619e-21
1.82570000e+01 7.74144182e-21
1.82610000e+01 7.74443899e-21
1.82640000e+01 7.74668825e-21
1.82650000e+01 7.74743813e-21
1.82700000e+01 7.75118927e-21
1.82730000e+01 7.75344106e-21
1.82750000e+01 7.75494290e-21
1.82780000e+01 7.75719545e-21
1.82790000e+01 7.75794656e-21
1.82820000e+01 7.76020036e-21
1.82840000e+01 7.76170349e-21
1.82870000e+01 7.76395966e-21
1.82880000e+01 7.76471057e-21
1.82890000e+01 7.76546144e-21
1.82970000e+01 7.77147296e-21
1.82980000e+01 7.77222499e-21
1.82990000e+01 7.77297761e-21
1.83010000e+01 7.77448318e-21
1.83030000e+01 7.77598869e-21
1.83040000e+01 7.77674173e-21
1.83060000e+01 7.77824792e-21
1.83070000e+01 7.77900116e-21
1.83090000e+01 7.78050736e-21
1.83110000e+01 7.78201428e-21
1.83120000e+01 7.78276656e-21
1.83130000e+01 7.78351866e-21
1.83160000e+01 7.78577517e-21
1.83180000e+01 7.78728015e-21
1.83250000e+01 7.79255027e-21
1.83280000e+01 7.79481049e-21
1.83320000e+01 7.79782561e-21
1.83360000e+01 7.80084245e-21
1.83380000e+01 7.80235231e-21
1.83410000e+01 7.80461739e-21
1.83440000e+01 7.80688332e-21
1.83470000e+01 7.80914957e-21
1.83520000e+01 7.81292844e-21
1.83540000e+01 7.81443997e-21
1.83550000e+01 7.81519595e-21
1.83580000e+01 7.81746354e-21
1.83620000e+01 7.82048875e-21
1.83640000e+01 7.82200150e-21
1.83700000e+01 7.82654360e-21
1.83720000e+01 7.82805293e-21
1.83740000e+01 7.82956280e-21
1.83750000e+01 7.83031704e-21
1.83790000e+01 7.83332840e-21
1.83830000e+01 7.83634041e-21
1.83840000e+01 7.83709338e-21
1.83900000e+01 7.84161365e-21
1.83910000e+01 7.84236704e-21
1.83920000e+01 7.84312056e-21
1.83940000e+01 7.84462811e-21
1.83970000e+01 7.84688991e-21
1.83990000e+01 7.84839824e-21
1.84010000e+01 7.84990707e-21
1.84020000e+01 7.85066108e-21
1.84040000e+01 7.85216746e-21
1.84070000e+01 7.85442782e-21
1.84090000e+01 7.85593535e-21
1.84100000e+01 7.85668892e-21
1.84120000e+01 7.85819640e-21
1.84130000e+01 7.85895056e-21
1.84140000e+01 7.85970470e-21
1.84160000e+01 7.86121356e-21
1.84190000e+01 7.86347729e-21
1.84200000e+01 7.86423191e-21
1.84220000e+01 7.86574121e-21
1.84240000e+01 7.86725080e-21
1.84290000e+01 7.87102517e-21
1.84300000e+01 7.87177991e-21
1.84310000e+01 7.87253414e-21
1.84330000e+01 7.87404218e-21
1.84380000e+01 7.87781359e-21
1.84400000e+01 7.87932234e-21
1.84410000e+01 7.88007590e-21
1.84430000e+01 7.88158328e-21
1.84460000e+01 7.88384523e-21
1.84520000e+01 7.88837308e-21
1.84560000e+01 7.89139283e-21
1.84580000e+01 7.89290281e-21
1.84590000e+01 7.89365793e-21
1.84620000e+01 7.89592411e-21
1.84680000e+01 7.90045257e-21
1.84720000e+01 7.90347399e-21
1.84760000e+01 7.90649737e-21
1.84810000e+01 7.91027815e-21
1.84820000e+01 7.91103468e-21
1.84840000e+01 7.91254828e-21
1.84870000e+01 7.91481942e-21
1.84890000e+01 7.91633393e-21
1.84910000e+01 7.91784896e-21
1.84920000e+01 7.91860666e-21
1.84950000e+01 7.92087599e-21
1.84960000e+01 7.92163246e-21
1.84970000e+01 7.92238905e-21
1.84990000e+01 7.92390227e-21
1.85010000e+01 7.92541562e-21
1.85020000e+01 7.92617246e-21
1.85030000e+01 7.92692958e-21
1.85060000e+01 7.92920138e-21
1.85100000e+01 7.93222767e-21
1.85150000e+01 7.93600979e-21
1.85180000e+01 7.93828004e-21
1.85200000e+01 7.93979393e-21
1.85230000e+01 7.94206440e-21
1.85250000e+01 7.94357849e-21
1.85260000e+01 7.94433570e-21
1.85300000e+01 7.94736317e-21
1.85320000e+01 7.94887659e-21
1.85330000e+01 7.94963350e-21
1.85340000e+01 7.95039069e-21
1.85390000e+01 7.95417828e-21
1.85400000e+01 7.95493547e-21
1.85440000e+01 7.95796550e-21
1.85520000e+01 7.96403131e-21
1.85530000e+01 7.96478945e-21
1.85590000e+01 7.96933996e-21
1.85650000e+01 7.97389423e-21
1.85660000e+01 7.97465367e-21
1.85670000e+01 7.97541324e-21
1.85730000e+01 7.97996866e-21
1.85740000e+01 7.98072716e-21
1.85750000e+01 7.98148577e-21
1.85800000e+01 7.98527794e-21
1.85850000e+01 7.98907242e-21
1.85860000e+01 7.98983168e-21
1.85900000e+01 7.99286919e-21
1.85910000e+01 7.99362853e-21
1.85930000e+01 7.99514684e-21
1.85940000e+01 7.99590588e-21
1.85950000e+01 7.99666482e-21
1.86020000e+01 8.00198071e-21
1.86060000e+01 8.00501952e-21
1.86090000e+01 8.00729893e-21
1.86100000e+01 8.00805895e-21
1.86110000e+01 8.00881918e-21
1.86170000e+01 8.01338172e-21
1.86190000e+01 8.01490279e-21
1.86240000e+01 8.01870675e-21
1.86260000e+01 8.02022901e-21
1.86290000e+01 8.02251293e-21
1.86300000e+01 8.02327448e-21
1.86320000e+01 8.02479743e-21
1.86350000e+01 8.02708245e-21
1.86360000e+01 8.02784076e-21
1.86400000e+01 8.03087483e-21
1.86410000e+01 8.03163344e-21
1.86430000e+01 8.03314904e-21
1.86450000e+01 8.03466166e-21
1.86470000e+01 8.03617454e-21
1.86480000e+01 8.03693139e-21
1.86550000e+01 8.04223115e-21
1.86620000e+01 8.04753555e-21
1.86640000e+01 8.04905175e-21
1.86660000e+01 8.05056828e-21
1.86670000e+01 8.05132676e-21
1.86690000e+01 8.05284428e-21
1.86730000e+01 8.05588095e-21
1.86740000e+01 8.05663964e-21
1.86790000e+01 8.06043498e-21
1.86800000e+01 8.06119409e-21
1.86830000e+01 8.06346888e-21
